state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
Maharashtra,Nashik,Dengue,27,0,5,11,2014,20.0112475,73.7902364,0.0000536,9,306.46
Karnataka,Raichur,Dengue,72,0,11,11,2014,16.083333,77.166667,0.0100554877,12,302.04
Madhya Pradesh,Khandwa,Dengue,10,0,22,11,2014,21.9778642,76.56882823,0.01246010404,7,306.8866666
Maharashtra,Ahmednagar,Dengue,55,0,12,11,2014,19.1627725,74.8580243,0.02581867873,7,308.332
Tamil Nadu,Perambalur,Dengue,11,0,21,11,2014,11.2287716,78.81825555,0.1652418715,5,300.5933334
Maharashtra,Bhandara,Dengue,77,7,15,8,2014,21.12304765,79.79390882,0.2221854029,13,304.5733334
West Bengal,Hooghly,Dengue,39,0,13,11,2014,22.9052114,88.3760639,0.0000844,11,302.02
West Bengal,Murshidabad,Dengue,77,0,31,10,2014,24.1745993,88.2721335,0.05176576577,0,301.815
Tamil Nadu,Virudhunagar,Dengue And Chikungunya,24,0,4,12,2014,9.5208936,77.8784564,0.5706834957,15,298.3866666
Maharashtra,Nagpur,Dengue,16,3,20,10,2014,21.1498134,79.0820556,0.05673374227,17,304.028
Maharashtra,Nagpur,Dengue,22,1,9,11,2014,21.1498134,79.0820556,0.000077,0,305.4066666
Arunachal Pradesh,East Siang,Dengue,15,0,1,12,2014,28.3,95.15,0.1201638328,35,286.85
Maharashtra,Ratnagiri,Dengue,46,0,2,12,2014,17.2826079,73.4569787,0.0003383787763,0,303.97
Maharashtra,Amravati,Dengue,32,0,24,11,2014,20.9521098,77.7333168,0.001515152045,0,307.4233334
Arunachal Pradesh,East Siang,Dengue,22,0,1,12,2014,28.3,95.15,0.1201638328,35,286.85
Tamil Nadu,Sivaganga,Dengue And Chikungunya,25,0,25,12,2014,9.851231,78.53047155,0.06946399162,5,297.7733334
Karnataka,Kolar,Dengue,23,0,11,12,2014,13.1367201,78.1337246,0.09701726259,0,302.2066666
West Bengal,Hooghly,Dengue,40,0,13,11,2014,22.9052114,88.3760639,0.0000844,11,302.02
West Bengal,Malda,Dengue,85,2,28,10,2014,25.0057449,88.1398483,0.05474470437,16,301.48
Maharashtra,Ahmednagar,Dengue,12,0,24,12,2012,19.1627725,74.8580243,0.0000597,5,305.648
Karnataka,Gulbarga,Dengue,22,0,5,1,2013,17.166667,77.083333,0.0132814686,5,308.172
Tamil Nadu,Ramanathapuram,Dengue,15,0,10,1,2013,9.3895523,78.85907072,0,9,297.26
Tamil Nadu,Karur,Dengue,56,0,13,1,2013,10.9301522,78.08485455,0.0003342937269,7,305.92
Tamil Nadu,Namakkal,Dengue,47,0,29,1,2013,11.28422485,78.16615284,0.0000494,6,309.1366666
Maharashtra,Satara,Dengue,18,0,8,1,2013,17.63612885,74.29827808,0.0009115425988,0,309.3633334
Tamil Nadu,Virudhunagar,Dengue,31,0,22,1,2013,9.5208936,77.8784564,0.004856145483,7,306.872
Tamil Nadu,Ramanathapuram,Dengue,15,0,24,1,2013,9.3895523,78.85907072,0,0,304.068
Maharashtra,Kolhapur,Dengue,28,0,2,3,2013,16.7028412,74.2405329,0.0000382,6,311.09
Tamil Nadu,Ramanathapuram,Dengue,31,0,11,3,2013,9.3895523,78.85907072,0,9,304.0666666
Goa,South Goa,Dengue,11,1,17,2,2013,15.21961365,74.1152813,0.1701618491,0,304.392
Kerala,Idukki,Dengue,27,0,22,2,2013,9.8497872,76.9797914,0.4091474477,48,302.504
Kerala,Kollam,Dengue,20,0,3,3,2013,8.8879509,76.5955013,0.01439876941,33,304.73
Karnataka,Chamarajanagar,Dengue,23,0,18,3,2013,11.9346006,76.9328209,0.06279117713,6,314.216
Maharashtra,Raigad,Dengue,27,0,10,3,2013,18.4928092,73.13807095,0.0000403,8,313.8
Telangana,Mahabubnagar,Dengue,13,0,25,3,2013,16.69656855,77.95911462,0.0000317,5,315.632
Maharashtra,Beed,Dengue,23,0,25,3,2013,18.9918442,75.909784,0.0000317,3,321.1033334
Maharashtra,Raigad,Dengue,22,0,16,3,2013,18.4928092,73.13807095,0.0007016275189,8,311.75
Telangana,Nizamabad,Dengue,17,0,2,4,2013,18.75,78.25,0.02781673759,7,313.588
Maharashtra,Beed,Dengue,16,1,28,3,2013,18.9918442,75.909784,0.0000316,3,321.704
Maharashtra,Sangli,Dengue,20,0,28,3,2013,17.1726928,74.58676543,0.0004285438886,5,313.9
Kerala,Idukki,Dengue,22,0,16,3,2013,9.8497872,76.9797914,0.3592791142,49,303.584
Maharashtra,Gadchiroli,Dengue,12,0,4,4,2013,19.75907035,80.16228073,0.009566447066,7,313.96
Kerala,Idukki,Dengue,11,0,3,3,2013,9.8497872,76.9797914,0.00692104047,46,306.37
Tamil Nadu,Madurai,Dengue,11,0,8,3,2013,9.9261153,78.1140983,0.282964712,8,307.7266666
Telangana,Mahbubnagar,Dengue,32,0,13,4,2013,16.7434538,77.9923191,0.0001378212273,5,319.5133334
Telangana,Nalgonda,Dengue,39,0,17,4,2013,16.8579636,79.21749353,0.001363379965,4,314.2966666
Maharashtra,Gondia,Dengue,22,0,8,4,2013,21.455228,80.1962729,0.01984638338,7,315.512
Telangana,Warangal,Dengue,43,0,29,4,2013,17.9820644,79.5970954,0.03655789313,6,313.8666666
Chhattisgarh,Durg,Dengue,67,0,1,5,2013,21.19903535,81.39795456,0.03644856416,0,315.5
Karnataka,Kolar,Dengue,16,0,12,5,2013,13.1367201,78.1337246,0.03399932411,6,309.115
Karnataka,Kolar,Dengue,21,0,11,5,2013,13.1367201,78.1337246,0.014830383,6,309.0466666
Karnataka,Mysore,Dengue,24,0,10,5,2013,12.3051828,76.6553609,0.2300368075,7,307.35
Maharashtra,Ahmednagar,Dengue,13,0,23,4,2013,19.1627725,74.8580243,0.0005994831715,0,320.8
Karnataka,Kolar,Dengue,14,0,20,5,2013,13.1367201,78.1337246,0.1838561557,7,314.06
Karnataka,Mysore,Dengue,46,0,13,5,2013,12.3051828,76.6553609,0.1319089554,7,307.952
Kerala,Idukki,Dengue,15,0,6,4,2013,9.8497872,76.9797914,0.1608826753,0,302.4933334
Kerala,Palakkad,Dengue,64,0,23,3,2013,10.78789845,76.47408711,0.3955894326,21,307.5466666
Maharashtra,Sangli,Dengue,14,0,17,4,2013,17.1726928,74.58676543,0.003007406395,5,318.94
Karnataka,Mysore,Dengue,23,0,1,6,2013,12.3051828,76.6553609,0.7761275522,0,306.48
Karnataka,Shimoga,Dengue,22,0,22,5,2013,13.9326093,75.574978,0.1449980029,10,305.56
Maharashtra,Chandrapur,Dengue,110,0,7,4,2013,20.0967555,79.50454752,0.04769793704,0,314.0933334
Maharashtra,Kolhapur,Dengue,11,0,19,5,2013,16.7028412,74.2405329,0.01053841209,6,312.255
Gujarat,Jamnagar,Dengue,10,0,5,6,2013,22.4732415,70.0552102,0.1257427299,2,315.972
Karnataka,Mysore,Dengue,21,0,30,5,2013,12.3051828,76.6553609,0.4131881437,6,305.9466666
Karnataka,Mysore,Dengue,36,0,27,5,2013,12.3051828,76.6553609,0.1184024635,6,305.55
Kerala,Alappuzha,Dengue,16,0,4,4,2013,9.5006651,76.41241429,0.0834816022,21,303.8466666
Madhya Pradesh,Mandla,Dengue,195,2,11,6,2013,22.68536625,80.58150562,0.7003738826,5,314.0066666
Maharashtra,Dhule,Dengue,35,1,13,6,2013,21.13170235,74.48990147,0.5264219424,3,309.2333334
Karnataka,Mysore,Dengue,11,0,27,5,2013,12.3051828,76.6553609,0.1184024635,6,305.55
Karnataka,Mysore,Dengue,10,0,4,6,2013,12.3051828,76.6553609,1.64077515,6,0
Maharashtra,Sangli,Dengue,38,1,8,6,2013,17.1726928,74.58676543,0.9695302847,5,310.4333334
Tamil Nadu,Theni,Dengue,63,0,10,6,2013,9.9696643,77.47420049,0.1166061241,0,318.31
Karnataka,Kolar,Dengue,42,0,28,6,2013,13.1367201,78.1337246,0.1006295903,7,306.16
Karnataka,Mysore,Dengue,11,0,17,6,2013,12.3051828,76.6553609,0.4435422578,0,0
Kerala,Kollam,Dengue,15,0,11,6,2013,8.8879509,76.5955013,1.473708033,8,0
West Bengal,North 24 Parganas,Dengue,42,0,5,7,2013,22.642931,88.8930579,0.9594689816,15,300.32
Kerala,Palakkad,Dengue,16,0,24,6,2013,10.78789845,76.47408711,2.500895063,1,0
West Bengal,Burdwan,Dengue,173,0,27,6,2013,23.2495714,87.8681751,0.55611224,7,309.92
Karnataka,Chamarajanagar,Dengue,30,0,12,7,2013,11.9346006,76.9328209,0.7409027245,0,299.02
Maharashtra,Raigad,Dengue And Chikungunya,20,0,14,7,2013,18.4928092,73.13807095,2.966433885,3,300
Kerala,Palakkad,Dengue,18,0,28,6,2013,10.78789845,76.47408711,1.629608303,7,0
West Bengal,Burdwan,Dengue,305,0,27,6,2013,23.2495714,87.8681751,0.55611224,7,309.92
Maharashtra,Aurangabad,Dengue,21,0,30,6,2013,19.877263,75.3390241,0.8336507839,3,0
Maharashtra,Beed,Dengue,24,0,9,7,2013,18.9918442,75.909784,0.2396789167,2,290.88
West Bengal,Burdwan,Dengue,372,1,27,6,2013,23.2495714,87.8681751,0.55611224,7,309.92
Madhya Pradesh,Khandwa,Dengue,24,0,26,7,2013,21.9778642,76.56882823,1.226914242,2,0
Maharashtra,Raigad,Dengue,50,0,19,7,2013,18.4928092,73.13807095,2.505998961,0,301.76
Karnataka,Chitradurga,Dengue,14,0,3,8,2013,14.2266443,76.4005122,0.177782786,4,302.1
Tamil Nadu,Dindigul,Dengue,28,0,2,8,2013,10.3303299,78.06739791,0.05475062244,7,311.88
Maharashtra,Jalgaon,Dengue,31,0,30,7,2013,20.84288265,75.52612464,1.050378125,7,0
Maharashtra,Nagpur,Dengue,12,0,17,7,2013,21.1498134,79.0820556,1.853925705,1,0
Karnataka,Chikkaballapur,Dengue,15,0,17,8,2013,13.6102243,77.5127721,0.6849752879,4,306.5
Karnataka,Raichur,Dengue,40,0,11,8,2013,16.083333,77.166667,0.1382589224,3,0
West Bengal,Burdwan,Dengue,36,0,15,8,2013,23.2495714,87.8681751,0.7434617982,7,0
Karnataka,Mysore,Dengue,14,0,19,8,2013,12.3051828,76.6553609,0.4884589975,3,0
Karnataka,Raichur,Dengue,20,0,20,8,2013,16.083333,77.166667,0.7402584285,0,0
Karnataka,Raichur,Dengue,21,0,21,8,2013,16.083333,77.166667,0.7753617001,0,299.3
Maharashtra,Gadchiroli,Dengue,13,1,16,8,2013,19.75907035,80.16228073,0.8773654752,6,0
Bihar,Bhabua,Dengue,346,0,28,7,2013,25.07634815,83.63359776,0.4814204257,0,272
Maharashtra,Kolhapur,Dengue,17,0,13,8,2013,16.7028412,74.2405329,0.1271391726,0,302.82
West Bengal,Jalpaiguri,Dengue,189,1,1,8,2013,26.4733048,88.67886686,1.191221325,15,297.04
Karnataka,Mysore,Dengue,16,0,23,8,2013,12.3051828,76.6553609,0.2967109145,8,300.18
Maharashtra,Jalgaon,Dengue,104,0,27,8,2013,20.84288265,75.52612464,1.691385161,7,284.86
Sikkim,East Sikkim,Dengue,103,0,22,8,2013,27.2799097,88.67466492,0.9940663089,21,284.892
Tamil Nadu,Thoothukudi,Dengue,12,0,23,8,2013,8.8052602,78.1452745,0.05777245412,4,315.2533334
Assam,Kamrup,Dengue,130,0,26,7,2013,26.12755515,91.29987148,1.799676349,10,301.16
Karnataka,Kolar,Dengue,44,0,6,8,2013,13.1367201,78.1337246,0.1059743327,6,307.01
Maharashtra,Jalgaon,Dengue,28,0,20,8,2013,20.84288265,75.52612464,0.1097119038,0,300.1
Bihar,Bhabua,Dengue,971,0,28,7,2013,25.07634815,83.63359776,0.4814204257,0,272
Gujarat,Patan,Dengue,49,1,4,9,2013,23.77405735,71.68373466,0.04590138707,6,303.632
West Bengal,Burdwan,Dengue,17,0,29,8,2013,23.2495714,87.8681751,1.349343749,0,304.42
Karnataka,Raichur,Dengue,20,0,20,8,2013,16.083333,77.166667,0.7402584285,0,0
West Bengal,Burdwan,Dengue,86,0,15,8,2013,23.2495714,87.8681751,0.7434617982,7,0
Karnataka,Kolar,Dengue,22,0,3,9,2013,13.1367201,78.1337246,0.4844550815,10,306.605
West Bengal,"Darjeeling, Jalpaiguri",Dengue,530,0,30,8,2013,26.8735351,88.6131918,1.789624224,7,300.0933334
West Bengal,Nadia,Dengue,35,0,20,8,2013,23.48454125,88.55676307,0.9420507977,0,301.88
West Bengal,Nadia,Dengue,26,0,28,8,2013,23.48454125,88.55676307,0.9666357969,0,302.13
Sikkim,East Sikkim,Dengue,154,1,22,8,2013,27.2799097,88.67466492,0.9940663089,21,284.892
Uttarakhand,Haridwar,Dengue,50,1,12,9,2013,29.91235135,78.00871782,0.4037716843,29,298.908
West Bengal,Nadia,Dengue,26,0,15,8,2013,23.48454125,88.55676307,0.7646850002,11,299.49
Delhi,New Delhi,Dengue,1345,2,11,7,2013,28.6138954,77.2090057,0.5165098757,0,308.8066666
Maharashtra,Nashik,Dengue,16,0,23,9,2013,20.0112475,73.7902364,1.12911524,8,297.95
Tamil Nadu,Madurai,Dengue And Chikungunya,12,0,26,9,2013,9.9261153,78.1140983,0.006452685803,6,314.26
Gujarat,Banaskantha,Dengue,6,0,17,9,2013,24.172056,72.431134,0.02438348543,12,307.97
Maharashtra,Beed,Dengue,14,0,17,9,2013,18.9918442,75.909784,0.7619521914,13,301.28
Delhi,New Delhi,Dengue,2115,3,11,7,2013,28.6138954,77.2090057,0.5165098757,0,308.8066666
Maharashtra,Nashik,Dengue,14,0,27,9,2013,20.0112475,73.7902364,1.667842004,8,298.77
Maharashtra,Nashik,Dengue,14,0,26,9,2013,20.0112475,73.7902364,1.67262462,8,297.95
Tamil Nadu,Viluppuram,Dengue,12,0,29,9,2013,11.9137874,79.50789298,0.0107975695,0,308.28
Maharashtra,Ahmednagar,Dengue,27,0,4,9,2013,19.1627725,74.8580243,0.04018903263,11,308.145
Maharashtra,Wardha,Dengue,12,1,2,9,2013,20.82562315,78.6131455,0.2041113518,20,303.25
Tamil Nadu,Theni,Dengue,36,0,8,10,2013,9.9696643,77.47420049,0.01359488298,0,316.8433334
Maharashtra,Ahmednagar,Dengue,17,0,17,9,2013,19.1627725,74.8580243,1.019560666,12,302.872
Delhi,New Delhi,Dengue,3519,5,11,7,2013,28.6138954,77.2090057,0.5165098757,0,308.8066666
Uttar Pradesh,Agra,Dengue,14,0,11,10,2013,27.1752554,78.0098161,0.09357224264,8,302.5066666
Maharashtra,Ahmednagar,Dengue,18,0,2,10,2013,19.1627725,74.8580243,0.178340962,14,303.856
Himachal Pradesh,Solan,Dengue,30,0,23,10,2013,30.92589585,77.08200509,0.004539964919,0,296.3666666
Maharashtra,Beed,Dengue,10,0,16,10,2013,18.9918442,75.909784,0.2564309264,0,301.364
Maharashtra,Beed,Dengue,13,0,18,10,2013,18.9918442,75.909784,0.1287272119,15,301.8766666
Tamil Nadu,Perambalur,Dengue,12,0,21,10,2013,11.2287716,78.81825555,0.38604976,9,306.34
Tamil Nadu,Villupuram,Dengue,11,0,25,10,2013,11.9415377,79.4861469,0.3594520028,9,303.92
West Bengal,Murshidabad,Dengue,27,0,5,10,2013,24.1745993,88.2721335,0.9734056509,6,300.4
Arunachal Pradesh,East Siang,Dengue,8,2,28,10,2013,28.3,95.15,0.5127766859,50,292.868
Manipur,Churachandpur,Dengue,11,0,24,10,2013,24.378704,93.6970015,0.38012456,0,297.7666666
West Bengal,Nadia,Dengue,51,0,23,10,2013,23.48454125,88.55676307,0.2488551425,0,301.28
West Bengal,Jalpaiguri,Dengue,76,0,16,10,2013,26.4733048,88.67886686,0.4712297584,0,301.82
Karnataka,Chamarajanagar,Dengue,16,0,7,11,2013,11.9346006,76.9328209,0.2746687737,22,302.5
Maharashtra,Ahmednagar,Dengue,22,0,2,10,2013,19.1627725,74.8580243,0.178340962,14,303.856
Maharashtra,Nashik,Dengue,10,0,26,9,2013,20.0112475,73.7902364,1.67262462,8,297.95
Tamil Nadu,Ramanathapuram,Dengue,12,0,11,11,2013,9.3895523,78.85907072,0,6,302.42
Tamil Nadu,Thanjavur,Dengue,18,0,14,11,2013,10.7860267,79.1381497,0.002248812803,11,304.9533334
Karnataka,Gadag,Dengue,37,0,28,10,2013,15.4206667,75.6225644,1.070944934,10,0
Maharashtra,Ahmednagar,Dengue,37,0,9,9,2013,19.1627725,74.8580243,0.05936781401,11,308.568
Maharashtra,Ahmednagar,Dengue,42,1,24,10,2013,19.1627725,74.8580243,0.02859810192,0,305.528
Maharashtra,Chandrapur,Dengue,57,0,1,10,2013,20.0967555,79.50454752,0.0773537682,22,302.668
Maharashtra,Thane,Dengue,54,0,22,10,2013,19.1943294,72.9701779,0.2187556603,24,302.07
Maharashtra,Raigad,Dengue,60,0,25,10,2013,18.4928092,73.13807095,0.0145674039,21,302.6966666
Maharashtra,Thane,Dengue,52,0,19,11,2013,19.1943294,72.9701779,0.0000558,15,304.2866666
Maharashtra,Ahmednagar,Dengue,15,1,21,11,2013,19.1627725,74.8580243,0.0000519,9,306
Tamil Nadu,Kanyakumari,Dengue,17,1,19,12,2013,8.079252,77.5499338,0,0,0
Tamil Nadu,Salem,Dengue,17,0,20,12,2013,11.0600516,77.0679581,0.01032229399,8,301.304
Kerala,Trivandrum,Dengue And Chikungunya,178,0,26,12,2011,8.4882267,76.947551,0.01756768168,0,301.465
Tamil Nadu,Thoothukudi,Dengue,42,0,1,1,2012,8.8052602,78.1452745,0.1555477508,10,298.6666666
Tamil Nadu,Ramanathapuram,Dengue,30,0,10,1,2012,9.3895523,78.85907072,0,11,299.84
Tamil Nadu,Salem,Dengue,9,0,10,1,2012,11.0600516,77.0679581,0.01085998228,9,302.224
Maharashtra,Pune,Dengue,17,0,20,12,2011,18.521428,73.8544541,0.0000714,9,302.4
Andhra Pradesh,West Godavari,Dengue,3/1,0,23,1,2012,16.63713765,81.58909666,0.0006761187498,12,300.6933334
Maharashtra,Pune,Dengue,17,0,20,12,2011,18.521428,73.8544541,0.0000714,9,302.4
Tamil Nadu,Ramanathapuram,Dengue,40,0,21,2,2012,9.3895523,78.85907072,0,8,304.295
Tamil Nadu,Ramanathapuram,Dengue,10,2,20,2,2012,9.3895523,78.85907072,0,8,305.09
Karnataka,Raichur,Dengue,19,1,20,3,2012,16.083333,77.166667,0.0002889213578,0,317.112
Tamil Nadu,Perambalur,Dengue,22,0,24,3,2012,11.2287716,78.81825555,0.0003687949488,7,313.16
Tamil Nadu,Cuddalore,Dengue,32,0,17,3,2012,11.7564329,79.7634644,0.0978887894,7,305.275
Tamil Nadu,Pudukottai,Dengue,64,0,19,3,2012,10.3826515,78.8191259,0.091436118,8,306.005
Maharashtra,Sangli,Dengue,71,0,6,3,2012,17.1726928,74.58676543,0.0000556,4,314.5333334
Tamil Nadu,Trichy,Dengue,38,0,30,3,2012,10.7992254,78.6811423,0.01976844684,7,313.72
Tamil Nadu,Trichy,Dengue,40,0,30,3,2012,10.7992254,78.6811423,0.01976844684,7,313.72
Tamil Nadu,Dharmapuri,Dengue,37,0,4,4,2012,12.09680475,78.19304301,0.004881060381,7,309.88
Tamil Nadu,Dindigul,Dengue,12,0,16,4,2012,10.3303299,78.06739791,0.02236090997,9,311.82
Telangana,Mahabubnagar,Dengue,24,0,24,4,2012,16.69656855,77.95911462,0.04230192465,4,316.9266666
Andhra Pradesh,Prakasam,Dengue,35,0,19,4,2012,15.6589741,79.47164373,0.01306718896,5,317.8733334
Karnataka,Tumkur,Dengue,26,0,11,4,2012,13.3400771,77.1006208,0.007471837833,6,313.336
Karnataka,Ballari,Dengue,52,0,5,5,2012,15.2485413,76.8323648,0.0001694238721,5,312.592
Maharashtra,Bhandara,Dengue,18,2,7,5,2012,21.12304765,79.79390882,0.003808100646,0,320.99
Tamil Nadu,Salem,Dengue,11,0,7,5,2012,11.0600516,77.0679581,0.1255004649,0,308.484
Tamil Nadu,Pudukottai,Dengue,20,0,7,5,2012,10.3826515,78.8191259,0.172675772,0,308.52
Maharashtra,Nashik,Dengue,16,0,20,4,2012,20.0112475,73.7902364,0.00453315594,5,316.672
Tamil Nadu,Tirunelveli,Dengue,188,12,18,4,2012,8.7284271,77.7112925,0.07157962327,8,314.2
Karnataka,Raichur,Dengue,31,0,28,4,2012,16.083333,77.166667,0.02457086849,4,314.42
Tamil Nadu,Thoothukudi,Dengue,21,0,18,5,2012,8.8052602,78.1452745,0.07773494995,6,314.18
Telangana,Mahabubnagar,Dengue,32,0,6,5,2012,16.69656855,77.95911462,0.0000367,4,314.67
Maharashtra,Raigad,Dengue,167,0,8,5,2012,18.4928092,73.13807095,0.001290552815,0,313.23
Maharashtra,Sholapur,Dengue,65,0,6,4,2012,17.6912883,75.8841635,0.008667705151,0,317.17
Maharashtra,Chandrapur,Dengue,50,0,2,5,2012,20.0967555,79.50454752,0.03155863317,5,317.76
Tamil Nadu,Tirunelveli,Dengue,393,24,18,4,2012,8.7284271,77.7112925,0.07157962327,8,314.2
Telangana,Mahabubnagar,Dengue,57,0,23,5,2012,16.69656855,77.95911462,0.0000654,0,318.3
Tamil Nadu,Pudukottai,Dengue,18,0,25,5,2012,10.3826515,78.8191259,0.1165802281,6,0
Kerala,Pathanamthitta,Dengue,10,1,11,5,2012,9.2780841,76.9737443,0.7194546851,35,302.672
Maharashtra,Gadchiroli,Dengue,7,0,13,5,2012,19.75907035,80.16228073,0.02881348535,8,317.976
Maharashtra,Pune,Dengue,6,1,7,5,2012,18.521428,73.8544541,0.0004693079357,0,317.368
Tamil Nadu,Pudukottai,Dengue/Chikungunya,27,0,13,5,2012,10.3826515,78.8191259,0.216268789,9,309.172
Tamil Nadu,Tirunelveli,Dengue,343,8,18,4,2012,8.7284271,77.7112925,0.07157962327,8,314.2
Karnataka,Kolar,Dengue,20,0,24,5,2012,13.1367201,78.1337246,0.02268053704,0,306.616
Tamil Nadu,Theni,Dengue,9,0,25,5,2012,9.9696643,77.47420049,0.2895826607,7,309.65
Maharashtra,Raigad,Dengue,23,0,19,5,2012,18.4928092,73.13807095,0.003096761523,9,313.7933334
Tamil Nadu,Tirunelveli,Dengue,303,0,18,4,2012,8.7284271,77.7112925,0.07157962327,8,314.2
Kerala,Pathanamthitta,Dengue,10,1,6,6,2012,9.2780841,76.9737443,0.5750328376,26,305.34
Tamil Nadu,Tirunelveli,Dengue,326,0,18,4,2012,8.7284271,77.7112925,0.07157962327,8,314.2
Karnataka,Tumkur,Dengue,70,0,7,6,2012,13.3400771,77.1006208,0.1015759834,7,307.02
Karnataka,Bijapur,Dengue,15,0,12,6,2012,16.8269911,75.7175387,0.2985260395,3,311.12
Kerala,Kollam,Dengue,26,2,13,6,2012,8.8879509,76.5955013,0.4308742201,13,300.92
Maharashtra,Raigad,Dengue,29,0,7,6,2012,18.4928092,73.13807095,0.06133107753,7,307.66
Tamil Nadu,Tiruchirapalli,Dengue,15,0,9,6,2012,10.8219673,78.6830614,0.02611264208,0,313.4733334
Tamil Nadu,Tiruchirapalli,Dengue,12,0,14,6,2012,10.8219673,78.6830614,0.0500343412,6,310.81
Karnataka,Ballari,Dengue,14,0,4,6,2012,15.2485413,76.8323648,0.001467437758,3,312.05
Tamil Nadu,Salem,Dengue,11,0,29,5,2012,11.0600516,77.0679581,0.0920945825,8,308.06
Tamil Nadu,Salem,Dengue,14,0,29,5,2012,11.0600516,77.0679581,0.0920945825,8,308.06
Maharashtra,Raigad,Dengue,11,0,20,6,2012,18.4928092,73.13807095,0.9525169582,7,305.4133334
Rajasthan,Tonk,Dengue,32,0,27,6,2012,26.12214725,75.66375374,0.0000222,2,313.972
Tamil Nadu,Pudukottai,Dengue,15,1,20,6,2012,10.3826515,78.8191259,0.2128374253,7,315.72
Maharashtra,Thane,Dengue,11,1,18,6,2012,19.1943294,72.9701779,0.8124726194,8,311.6133334
Maharashtra,Bhandara,Dengue,69,2,28,5,2012,21.12304765,79.79390882,0.0000548,3,321.85
Tamil Nadu,Salem,Dengue,16,0,15,6,2012,11.0600516,77.0679581,0.1627695047,8,308.545
Telangana,Mahabubnagar,Dengue,35,0,11,7,2012,16.69656855,77.95911462,0.1491244486,0,309.38
Karnataka,Belgaum,Dengue,13,0,6,7,2012,15.8572666,74.5069343,1.05088295,6,303.36
Telangana,Mahabubnagar,Dengue,71,0,16,7,2012,16.69656855,77.95911462,0.259223567,7,311.86
Karnataka,Tumkur,Dengue,30,0,11,7,2012,13.3400771,77.1006208,0.2349863903,0,306.29
Tamil Nadu,Ramanathapuram,Dengue,22,0,18,7,2012,9.3895523,78.85907072,0,0,313.63
Tamil Nadu,Thoothukudi,Dengue,17,0,20,7,2012,8.8052602,78.1452745,0.06364257279,4,314.46
Tamil Nadu,Cuddalore,Dengue,15,0,4,8,2012,11.7564329,79.7634644,0.005562222011,0,309.755
West Bengal,Nadia,Dengue,38,0,28,7,2012,23.48454125,88.55676307,0.6467231556,8,299.65
Telangana,Mahabubnagar,Dengue And Chikungunya,38,0,23,8,2012,16.69656855,77.95911462,0.04047131201,8,308.66
Tamil Nadu,Ramanathapuram,Dengue,31,0,22,8,2012,9.3895523,78.85907072,0,4,314.74
Tamil Nadu,Salem,Dengue,30,0,19,8,2012,11.0600516,77.0679581,0.4477264767,0,307.22
Tamil Nadu,Theni,Dengue,26,0,22,8,2012,9.9696643,77.47420049,0.2249669691,5,313.46
Telangana,Mahabubnagar,Dengue And Chikungunya,50,0,25,8,2012,16.69656855,77.95911462,0.1333671822,8,310.64
Tamil Nadu,Trichy,Dengue,35,0,1,9,2012,10.7992254,78.6811423,0.2203914603,9,310.09
Telangana,Mahabubnagar,Dengue,23,0,5,9,2012,16.69656855,77.95911462,1.123244831,0,304.18
Telangana,Mahabubnagar,Dengue,31,0,5,9,2012,16.69656855,77.95911462,1.123244831,0,304.18
Arunachal Pradesh,Papum Pare,Dengue,544,0,3,9,2012,27.28636665,93.6187716,2.063140676,12,287.94
Jammu and Kashmir,Kupwara,Dengue And Malaria,130,2,1,9,2012,34.6110236,74.23847867,0.3233541594,13,291.504
Telangana,Nalgonda,Dengue,78,1,27,8,2012,16.8579636,79.21749353,0.4273979081,0,306.1533334
West Bengal,Hooghly,Dengue,22,0,27,8,2012,22.9052114,88.3760639,0.6450592376,0,300.42
Tamil Nadu,Dharmapuri,Dengue,55,0,4,9,2012,12.09680475,78.19304301,0.4888781713,0,304.26
Telangana,Mahabubnagar,Dengue,39,0,11,9,2012,16.69656855,77.95911462,0.1498990849,7,0
Telangana,Mahabubnagar,Dengue,29,0,11,9,2012,16.69656855,77.95911462,0.1498990849,7,0
Tamil Nadu,Thanjavur,Dengue,48,0,13,9,2012,10.7860267,79.1381497,0.1410459727,0,309.46
Chhattisgarh,Koriya,Dengue,304,3,2,8,2012,23.4316014,82.31383043,0.8984590789,2,0
Maharashtra,Jalgaon,Dengue,130,0,29,8,2012,20.84288265,75.52612464,0.5614365342,9,304.66
Maharashtra,Kolhapur,Dengue,20,0,16,7,2012,16.7028412,74.2405329,0.2606492405,5,307.55
West Bengal,Nadia,Dengue,59,0,1,9,2012,23.48454125,88.55676307,0.2275115021,13,299.535
West Bengal,Nadia,Dengue,16,0,13,8,2012,23.48454125,88.55676307,0.8824114926,10,300.5
West Bengal,Nadia,Dengue,29,0,16,8,2012,23.48454125,88.55676307,0.8246510654,10,301.86
West Bengal,Nadia,Dengue,27,0,21,8,2012,23.48454125,88.55676307,0.3690817139,9,299.975
Arunachal Pradesh,Upper Siang,Dengue,278,0,15,9,2012,28.73120455,95.03773151,2.45122472,14,293.79
Arunachal Pradesh,West Siang,Dengue,363,0,15,9,2012,28.4,94.55,2.628034519,13,292.9266666
Maharashtra,Beed,Dengue,32,0,14,9,2012,18.9918442,75.909784,0.2390057587,7,306.98
